UserID,AgeRange,IncomeRange,SavingsLevel,DebtLevel,HasDependents,PrimaryGoal,SelfReportedTolerance,InvestmentKnowledge,LiquidityNeeds,TimeHorizonYears,RiskProfile
2854,45-54,₹25+ LPA,Medium,Low,No,ChildEdu,Medium,Beginner,Low,25,Moderate
2855,55+,₹5-12 LPA,Low,Low,Yes,Retirement,High,Intermediate,Low,25,Conservative
2856,25-34,₹5-12 LPA,Medium,Medium,Yes,ChildEdu,High,Advanced,High,25,Moderate
2857,45-54,< ₹5 LPA,Medium,High,Yes,Other,Medium,Beginner,High,18,Moderate
2858,35-44,₹5-12 LPA,Low,Low,Yes,ChildEdu,High,Intermediate,Low,3,Conservative
2859,45-54,₹5-12 LPA,High,High,No,Wealth,Medium,Intermediate,Medium,25,Moderate
2860,45-54,< ₹5 LPA,Medium,Medium,No,Wealth,Low,Beginner,Medium,7,Moderate
2861,45-54,< ₹5 LPA,Low,Medium,No,Other,Low,Intermediate,High,13,Moderate
2862,45-54,₹5-12 LPA,High,High,Yes,Wealth,High,Intermediate,High,13,Moderate
2863,25-34,₹12-25 LPA,High,Medium,No,Marriage,Medium,Intermediate,High,7,Moderate
2864,35-44,₹5-12 LPA,Low,Low,No,Wealth,Medium,Advanced,Low,13,Moderate
2865,55+,< ₹5 LPA,Medium,Low,No,Retirement,Medium,Intermediate,Medium,13,Conservative
2866,55+,₹5-12 LPA,Medium,Medium,Yes,Property,Medium,Advanced,Low,18,Conservative
2867,18-24,< ₹5 LPA,Medium,Medium,Yes,Other,High,Intermediate,Low,25,Aggressive
2868,25-34,₹5-12 LPA,Low,High,Yes,Wealth,Low,Beginner,High,7,Conservative
2869,18-24,< ₹5 LPA,Medium,Medium,No,Other,Medium,Beginner,Low,7,Moderate
2870,45-54,< ₹5 LPA,High,Medium,No,Wealth,Medium,Beginner,Medium,18,Moderate
2871,45-54,< ₹5 LPA,Medium,Medium,No,Wealth,Low,Intermediate,High,18,Conservative
2872,25-34,₹5-12 LPA,Low,Low,Yes,Business,Medium,Intermediate,Medium,25,Moderate
2873,35-44,< ₹5 LPA,Medium,Low,Yes,Wealth,Medium,Beginner,Low,3,Conservative
2874,45-54,₹5-12 LPA,Medium,High,No,Property,Medium,Beginner,High,25,Moderate
2875,45-54,₹5-12 LPA,High,Low,No,Wealth,Medium,Beginner,High,18,Moderate
2876,35-44,₹5-12 LPA,Medium,Low,No,Wealth,Medium,Beginner,High,18,Moderate
2877,35-44,₹5-12 LPA,Low,Medium,No,Wealth,Medium,Intermediate,Medium,3,Conservative
2878,35-44,₹12-25 LPA,Low,Medium,Yes,Marriage,Medium,Intermediate,Low,13,Moderate
2879,25-34,< ₹5 LPA,Medium,High,No,ChildEdu,Low,Advanced,Low,7,Conservative
2880,35-44,₹5-12 LPA,Low,Low,No,Retirement,Medium,Beginner,Medium,7,Moderate
2881,45-54,< ₹5 LPA,Medium,Low,Yes,Wealth,Medium,Intermediate,Low,18,Moderate
2882,55+,< ₹5 LPA,Low,Low,Yes,Property,Low,Intermediate,High,25,Conservative
2883,35-44,₹5-12 LPA,Medium,Medium,Yes,ChildEdu,High,Advanced,Medium,25,Aggressive
2884,45-54,₹5-12 LPA,Medium,Low,Yes,Retirement,Medium,Intermediate,Medium,18,Moderate
2885,25-34,₹12-25 LPA,High,Medium,No,Wealth,High,Beginner,High,18,Moderate
2886,35-44,₹5-12 LPA,High,High,Yes,Wealth,High,Beginner,High,13,Aggressive
2887,18-24,₹25+ LPA,Low,High,Yes,Wealth,Medium,Intermediate,Medium,25,Conservative
2888,25-34,< ₹5 LPA,Medium,Low,Yes,Marriage,Medium,Intermediate,High,18,Moderate
2889,45-54,< ₹5 LPA,Low,Medium,Yes,ChildEdu,Medium,Advanced,High,7,Moderate
2890,55+,< ₹5 LPA,Medium,Medium,Yes,ChildEdu,Medium,Beginner,High,7,Conservative
2891,18-24,< ₹5 LPA,Medium,High,No,Retirement,High,Advanced,High,18,Aggressive
2892,35-44,₹5-12 LPA,High,High,Yes,Wealth,Medium,Beginner,High,18,Moderate
2893,45-54,₹5-12 LPA,High,Low,Yes,Retirement,Low,Advanced,Medium,3,Conservative
2894,25-34,< ₹5 LPA,Medium,Medium,Yes,Marriage,Medium,Advanced,Low,25,Moderate
2895,35-44,₹25+ LPA,Medium,Low,Yes,Property,High,Intermediate,Low,25,Aggressive
2896,45-54,₹12-25 LPA,High,Low,Yes,Property,Medium,Intermediate,Low,18,Moderate
2897,35-44,< ₹5 LPA,High,Low,Yes,Wealth,Medium,Beginner,Low,3,Conservative
2898,25-34,< ₹5 LPA,Low,Medium,No,Retirement,Medium,Beginner,Medium,13,Moderate
2899,25-34,< ₹5 LPA,Medium,Medium,No,Wealth,Medium,Beginner,Low,25,Moderate
2900,45-54,< ₹5 LPA,Medium,Low,Yes,Retirement,Medium,Beginner,High,25,Moderate
2901,35-44,< ₹5 LPA,Low,Medium,Yes,Retirement,Medium,Intermediate,High,7,Moderate
2902,18-24,₹5-12 LPA,Low,Low,No,ChildEdu,Medium,Beginner,Low,7,Moderate
2903,45-54,< ₹5 LPA,Low,Medium,No,Retirement,Medium,Advanced,Low,13,Moderate
2904,18-24,₹5-12 LPA,Medium,Low,Yes,Wealth,Medium,Beginner,High,13,Moderate
2905,45-54,₹25+ LPA,Low,Low,No,Property,Medium,Intermediate,High,18,Moderate
2906,25-34,₹5-12 LPA,Low,Medium,No,Retirement,Low,Intermediate,High,25,Moderate
2907,55+,₹25+ LPA,Low,Low,No,Retirement,Low,Beginner,High,13,Conservative
2908,25-34,< ₹5 LPA,High,Medium,Yes,Marriage,Low,Beginner,High,3,Conservative
2909,25-34,₹5-12 LPA,High,Low,Yes,Wealth,Medium,Beginner,Medium,25,Moderate
2910,18-24,₹5-12 LPA,Medium,Medium,Yes,ChildEdu,Medium,Intermediate,Low,3,Conservative
2911,25-34,< ₹5 LPA,Medium,Low,No,Property,Medium,Intermediate,High,25,Moderate
2912,55+,< ₹5 LPA,High,Medium,No,Wealth,Low,Beginner,Low,18,Conservative
2913,55+,₹5-12 LPA,Low,Medium,Yes,Marriage,Medium,Advanced,High,25,Conservative
2914,25-34,₹5-12 LPA,Low,Low,No,Retirement,Medium,Beginner,Medium,7,Moderate
2915,35-44,₹5-12 LPA,Low,Medium,No,Marriage,Medium,Intermediate,High,3,Conservative
2916,45-54,₹5-12 LPA,Low,Low,No,Marriage,Medium,Beginner,Low,13,Moderate
2917,55+,₹5-12 LPA,Medium,Medium,No,Business,Low,Intermediate,Medium,13,Conservative
2918,35-44,< ₹5 LPA,High,Low,No,Marriage,High,Advanced,Medium,13,Moderate
2919,25-34,₹5-12 LPA,Medium,Medium,Yes,Other,Low,Intermediate,High,25,Conservative
2920,35-44,< ₹5 LPA,Medium,Medium,No,Retirement,Medium,Beginner,Low,25,Moderate
2921,45-54,< ₹5 LPA,High,High,No,Other,High,Beginner,High,18,Moderate
2922,18-24,₹25+ LPA,Low,Medium,Yes,Property,Medium,Advanced,High,7,Moderate
2923,35-44,₹5-12 LPA,Low,Medium,Yes,Marriage,High,Beginner,High,25,Moderate
2924,25-34,₹12-25 LPA,Medium,Medium,No,Retirement,Low,Beginner,High,25,Conservative
2925,45-54,₹5-12 LPA,Medium,High,Yes,ChildEdu,Medium,Intermediate,Medium,13,Moderate
2926,18-24,₹5-12 LPA,Low,Medium,No,Wealth,Medium,Beginner,Low,25,Moderate
2927,35-44,< ₹5 LPA,Medium,Low,Yes,Business,Low,Beginner,Low,7,Moderate
2928,35-44,< ₹5 LPA,Medium,High,Yes,Retirement,Medium,Advanced,High,7,Moderate
2929,35-44,< ₹5 LPA,Medium,Medium,Yes,Property,Medium,Beginner,High,3,Conservative
2930,18-24,₹12-25 LPA,Medium,High,Yes,Retirement,Medium,Beginner,Low,25,Moderate
2931,35-44,₹5-12 LPA,Medium,High,No,Other,High,Intermediate,Medium,18,Moderate
2932,35-44,₹5-12 LPA,Low,Low,Yes,Wealth,Low,Advanced,Medium,13,Moderate
2933,35-44,₹5-12 LPA,Medium,Medium,Yes,Retirement,Medium,Beginner,Low,7,Moderate
2934,35-44,₹25+ LPA,Low,Low,Yes,Wealth,Medium,Intermediate,Medium,3,Conservative
2935,45-54,< ₹5 LPA,High,Low,Yes,Wealth,Medium,Intermediate,Low,7,Moderate
2936,45-54,< ₹5 LPA,Medium,Low,Yes,ChildEdu,Medium,Beginner,Low,13,Moderate
2937,25-34,₹5-12 LPA,Medium,Medium,No,Business,Medium,Beginner,Medium,7,Moderate
2938,45-54,₹12-25 LPA,Medium,Low,Yes,ChildEdu,Low,Beginner,Medium,7,Moderate
2939,35-44,₹25+ LPA,Medium,Low,Yes,Marriage,Medium,Intermediate,Low,25,Moderate
2940,18-24,< ₹5 LPA,Medium,Medium,Yes,ChildEdu,High,Advanced,Medium,18,Moderate
2941,18-24,₹12-25 LPA,High,Low,Yes,ChildEdu,Medium,Beginner,Low,25,Aggressive
2942,25-34,₹12-25 LPA,High,Low,Yes,ChildEdu,Medium,Advanced,Low,3,Conservative
2943,45-54,< ₹5 LPA,Medium,Low,Yes,Retirement,Low,Intermediate,Low,13,Conservative
2944,45-54,₹5-12 LPA,Low,Low,No,Wealth,Low,Beginner,Low,13,Conservative
2945,45-54,₹5-12 LPA,Medium,Medium,No,ChildEdu,Low,Intermediate,Low,7,Conservative
2946,35-44,₹25+ LPA,Medium,Low,No,ChildEdu,Medium,Beginner,High,7,Moderate
2947,35-44,< ₹5 LPA,Low,High,Yes,Wealth,High,Advanced,Medium,25,Conservative
2948,18-24,₹12-25 LPA,Low,Medium,Yes,Property,Medium,Intermediate,Low,25,Moderate
2949,25-34,₹5-12 LPA,High,Low,Yes,Property,Low,Intermediate,Low,3,Conservative
2950,35-44,₹12-25 LPA,Low,Low,No,Other,Low,Intermediate,Low,13,Conservative
2951,18-24,₹5-12 LPA,Medium,Medium,No,Wealth,Medium,Intermediate,High,25,Moderate
2952,25-34,₹5-12 LPA,Medium,Medium,Yes,Retirement,Medium,Advanced,Medium,3,Conservative
2953,35-44,₹12-25 LPA,Medium,Low,Yes,Property,Medium,Intermediate,Low,18,Moderate
2954,45-54,₹12-25 LPA,Low,Low,No,Other,Medium,Advanced,Medium,25,Moderate
2955,55+,₹12-25 LPA,High,High,No,ChildEdu,Medium,Intermediate,Medium,25,Conservative
2956,55+,< ₹5 LPA,Medium,Low,No,ChildEdu,Low,Beginner,Low,13,Conservative
2957,35-44,₹5-12 LPA,Medium,Low,No,Retirement,Low,Advanced,Medium,7,Conservative
2958,35-44,< ₹5 LPA,Medium,High,No,Retirement,Low,Intermediate,Medium,7,Conservative
2959,35-44,₹5-12 LPA,Medium,Medium,Yes,Business,Low,Intermediate,Low,25,Moderate
2960,45-54,₹5-12 LPA,High,Low,No,Wealth,Low,Advanced,Medium,25,Moderate
2961,18-24,₹5-12 LPA,Medium,Medium,No,Other,Medium,Beginner,High,18,Moderate
2962,35-44,₹5-12 LPA,Medium,Low,No,Wealth,Medium,Beginner,Medium,25,Moderate
2963,45-54,₹25+ LPA,High,Medium,Yes,Retirement,Medium,Beginner,Medium,25,Moderate
2964,25-34,< ₹5 LPA,Medium,Medium,Yes,Retirement,Medium,Intermediate,Medium,18,Moderate
2965,35-44,₹5-12 LPA,Low,High,Yes,Other,High,Advanced,Medium,25,Conservative
2966,35-44,₹5-12 LPA,Low,High,Yes,ChildEdu,Low,Advanced,High,18,Conservative
2967,25-34,< ₹5 LPA,High,High,No,ChildEdu,High,Beginner,Medium,18,Moderate
2968,25-34,< ₹5 LPA,Medium,High,Yes,Wealth,Medium,Intermediate,Low,7,Moderate
2969,25-34,₹25+ LPA,Medium,Medium,Yes,Property,Medium,Advanced,Medium,25,Moderate
2970,18-24,₹12-25 LPA,Medium,Low,No,Retirement,Medium,Intermediate,Medium,13,Moderate
2971,18-24,₹25+ LPA,Low,Medium,Yes,Wealth,Low,Beginner,Medium,7,Conservative
2972,45-54,₹25+ LPA,Medium,Medium,Yes,Other,High,Intermediate,High,25,Aggressive
2973,25-34,< ₹5 LPA,Low,High,Yes,Retirement,Low,Advanced,High,18,Conservative
2974,35-44,₹5-12 LPA,Medium,Low,No,Wealth,Medium,Advanced,Low,25,Moderate
2975,25-34,₹5-12 LPA,Medium,High,Yes,ChildEdu,Medium,Intermediate,High,7,Moderate
2976,55+,₹5-12 LPA,Medium,High,No,Property,Low,Advanced,Medium,18,Conservative
2977,25-34,₹5-12 LPA,Medium,High,Yes,Wealth,Low,Beginner,High,7,Moderate
2978,35-44,₹5-12 LPA,High,High,No,Other,Low,Beginner,High,25,Conservative
2979,55+,₹5-12 LPA,Medium,Low,Yes,ChildEdu,Low,Advanced,Medium,3,Conservative
2980,45-54,₹5-12 LPA,Low,Low,Yes,Retirement,High,Beginner,Medium,18,Moderate
2981,25-34,< ₹5 LPA,Low,Low,Yes,Retirement,Medium,Beginner,High,25,Moderate
2982,45-54,₹5-12 LPA,Medium,Low,Yes,Property,Low,Beginner,Low,13,Conservative
2983,35-44,₹5-12 LPA,High,Medium,Yes,Retirement,Medium,Intermediate,Low,25,Moderate
2984,35-44,₹5-12 LPA,High,High,Yes,ChildEdu,High,Intermediate,Medium,25,Moderate
2985,18-24,< ₹5 LPA,High,High,Yes,Retirement,Low,Beginner,High,7,Conservative
2986,18-24,₹12-25 LPA,Medium,Medium,Yes,ChildEdu,Low,Advanced,High,3,Conservative
2987,45-54,< ₹5 LPA,Medium,Low,Yes,Retirement,High,Advanced,Low,7,Moderate
2988,35-44,₹5-12 LPA,Medium,Low,Yes,Wealth,Low,Beginner,High,7,Conservative
2989,35-44,₹12-25 LPA,Low,Low,No,Retirement,Medium,Beginner,Low,25,Moderate
2990,45-54,₹5-12 LPA,Low,Low,No,ChildEdu,Low,Intermediate,High,25,Conservative
2991,45-54,< ₹5 LPA,High,Medium,Yes,Wealth,High,Intermediate,Medium,3,Conservative
2992,25-34,₹5-12 LPA,Low,Low,Yes,Business,High,Beginner,Low,13,Moderate
2993,35-44,₹5-12 LPA,Low,Low,No,Retirement,High,Beginner,Low,18,Moderate
2994,18-24,₹12-25 LPA,Low,Low,Yes,Retirement,Medium,Beginner,Low,3,Conservative
2995,45-54,₹12-25 LPA,High,Medium,No,Business,Medium,Beginner,Low,13,Moderate
2996,45-54,₹5-12 LPA,Medium,Medium,Yes,ChildEdu,Low,Beginner,High,13,Moderate
2997,55+,₹5-12 LPA,Medium,Medium,No,Wealth,High,Intermediate,Low,18,Conservative
2998,18-24,< ₹5 LPA,High,Medium,Yes,ChildEdu,High,Intermediate,High,18,Moderate
2999,18-24,< ₹5 LPA,Medium,High,No,ChildEdu,Medium,Intermediate,Medium,25,Moderate
3000,25-34,₹5-12 LPA,Medium,Low,Yes,Property,Medium,Beginner,Medium,7,Moderate
3001,25-34,₹5-12 LPA,Low,Medium,No,Business,Low,Intermediate,Low,25,Moderate
3002,25-34,₹5-12 LPA,Low,Medium,Yes,Wealth,Medium,Beginner,High,18,Moderate
3003,55+,< ₹5 LPA,High,Medium,Yes,Retirement,Medium,Beginner,Medium,25,Conservative
3004,25-34,< ₹5 LPA,Medium,High,No,Property,Medium,Intermediate,High,13,Moderate
3005,25-34,₹5-12 LPA,Medium,Low,Yes,Retirement,Medium,Intermediate,High,25,Moderate
3006,45-54,< ₹5 LPA,Medium,Medium,No,Property,Low,Beginner,Low,25,Conservative
3007,35-44,₹12-25 LPA,Medium,Low,Yes,Wealth,High,Intermediate,Low,13,Moderate
3008,45-54,< ₹5 LPA,Low,Medium,No,ChildEdu,High,Advanced,High,13,Moderate
3009,18-24,₹5-12 LPA,Low,Low,Yes,Wealth,High,Intermediate,High,25,Aggressive
3010,35-44,₹25+ LPA,Low,Low,No,Marriage,Medium,Intermediate,Medium,25,Moderate
3011,18-24,< ₹5 LPA,Low,Medium,No,Wealth,Medium,Advanced,Medium,25,Moderate
3012,18-24,₹5-12 LPA,High,Medium,Yes,Wealth,Low,Intermediate,Medium,25,Conservative
3013,55+,< ₹5 LPA,Low,Low,No,Retirement,High,Intermediate,Medium,18,Conservative
3014,18-24,₹5-12 LPA,Low,Medium,No,Retirement,Medium,Beginner,Low,7,Moderate
3015,35-44,₹5-12 LPA,Medium,Medium,Yes,ChildEdu,Medium,Beginner,Medium,7,Moderate
3016,35-44,₹5-12 LPA,High,Low,No,Retirement,Medium,Intermediate,Low,25,Moderate
3017,25-34,₹5-12 LPA,Low,Medium,Yes,Property,High,Intermediate,Medium,13,Aggressive
3018,55+,₹12-25 LPA,Low,Medium,No,Property,Low,Beginner,High,3,Conservative
3019,18-24,< ₹5 LPA,Medium,Medium,Yes,Other,Low,Advanced,High,25,Moderate
3020,45-54,< ₹5 LPA,Medium,Low,Yes,ChildEdu,Medium,Beginner,High,25,Moderate
3021,55+,₹12-25 LPA,Medium,Low,Yes,Wealth,High,Intermediate,High,7,Conservative
3022,35-44,₹5-12 LPA,High,Medium,Yes,Wealth,Medium,Beginner,Medium,7,Moderate
3023,55+,₹12-25 LPA,High,High,No,Wealth,Medium,Beginner,High,13,Conservative
3024,18-24,₹5-12 LPA,Medium,Medium,No,Retirement,Medium,Advanced,High,3,Conservative
3025,35-44,₹12-25 LPA,Medium,Low,Yes,Property,Medium,Beginner,High,25,Moderate
3026,25-34,₹5-12 LPA,Medium,Medium,Yes,ChildEdu,Medium,Beginner,Medium,13,Moderate
3027,45-54,₹12-25 LPA,Low,High,No,ChildEdu,Medium,Intermediate,Low,25,Conservative
3028,55+,₹25+ LPA,High,Low,Yes,ChildEdu,Low,Intermediate,Low,25,Conservative
3029,25-34,₹5-12 LPA,Medium,High,Yes,Wealth,High,Intermediate,Low,18,Aggressive
3030,45-54,< ₹5 LPA,Low,High,Yes,Property,Medium,Advanced,High,13,Conservative
3031,25-34,< ₹5 LPA,Medium,Low,Yes,Property,Medium,Beginner,Medium,18,Moderate
3032,35-44,< ₹5 LPA,Low,High,Yes,Other,Low,Intermediate,High,13,Conservative
3033,35-44,< ₹5 LPA,Medium,Low,No,Retirement,Medium,Intermediate,Medium,13,Moderate
3034,55+,₹5-12 LPA,Medium,High,Yes,Property,High,Advanced,Medium,25,Conservative
3035,35-44,₹5-12 LPA,Medium,Medium,No,Wealth,Low,Advanced,Low,13,Conservative
3036,25-34,₹5-12 LPA,High,Medium,Yes,Retirement,Medium,Intermediate,Low,25,Moderate
3037,18-24,₹5-12 LPA,Low,Medium,Yes,Marriage,Medium,Intermediate,Medium,7,Moderate
3038,25-34,₹5-12 LPA,Medium,Medium,No,Retirement,Medium,Beginner,Medium,7,Moderate
3039,25-34,< ₹5 LPA,Medium,Low,Yes,Wealth,Low,Beginner,Low,25,Moderate
3040,25-34,< ₹5 LPA,Medium,Medium,Yes,ChildEdu,Low,Intermediate,High,18,Conservative
3041,55+,< ₹5 LPA,Medium,Low,No,ChildEdu,High,Intermediate,Medium,18,Conservative
3042,35-44,₹5-12 LPA,Medium,Low,Yes,Property,Medium,Intermediate,High,18,Moderate
3043,35-44,< ₹5 LPA,Medium,Low,No,Retirement,Low,Intermediate,Low,7,Conservative
3044,18-24,< ₹5 LPA,Low,Medium,Yes,ChildEdu,Low,Beginner,Medium,25,Conservative
3045,55+,₹5-12 LPA,High,Low,No,ChildEdu,High,Intermediate,Low,3,Conservative
3046,45-54,₹12-25 LPA,Medium,Low,Yes,ChildEdu,Low,Beginner,High,18,Conservative
3047,18-24,< ₹5 LPA,Medium,Low,Yes,Property,Medium,Beginner,Medium,18,Moderate
3048,45-54,₹5-12 LPA,Low,Low,No,Property,Medium,Beginner,Medium,25,Moderate
3049,35-44,₹5-12 LPA,Low,Medium,No,Property,High,Advanced,High,18,Moderate
3050,18-24,₹12-25 LPA,Medium,High,Yes,Marriage,Medium,Beginner,Low,7,Moderate
3051,35-44,₹25+ LPA,High,Low,Yes,ChildEdu,Medium,Advanced,Low,18,Moderate
3052,35-44,< ₹5 LPA,Medium,High,Yes,Retirement,Low,Beginner,High,3,Conservative
3053,25-34,< ₹5 LPA,High,Medium,No,Wealth,High,Beginner,Medium,7,Moderate
3054,55+,₹12-25 LPA,Medium,Medium,No,Wealth,Medium,Advanced,Low,3,Conservative
3055,45-54,₹5-12 LPA,Medium,Medium,No,ChildEdu,High,Intermediate,Medium,18,Moderate
3056,45-54,₹5-12 LPA,Low,High,Yes,ChildEdu,Medium,Beginner,Low,3,Conservative
3057,35-44,₹5-12 LPA,High,Low,No,Property,Medium,Beginner,Low,13,Moderate
3058,35-44,₹5-12 LPA,Low,Medium,Yes,Property,Low,Advanced,Medium,25,Conservative
3059,45-54,₹25+ LPA,High,Medium,Yes,Marriage,Medium,Beginner,High,25,Moderate
3060,35-44,₹25+ LPA,High,Medium,Yes,Retirement,Medium,Intermediate,Medium,3,Conservative
3061,18-24,₹12-25 LPA,High,High,No,Business,Medium,Beginner,Medium,7,Moderate
3062,35-44,< ₹5 LPA,Medium,Low,No,Retirement,Low,Beginner,High,18,Conservative
3063,45-54,₹12-25 LPA,Medium,Medium,Yes,Property,Low,Beginner,Medium,25,Conservative
3064,35-44,< ₹5 LPA,Medium,Medium,No,Wealth,Low,Intermediate,High,3,Conservative
3065,18-24,< ₹5 LPA,Low,Low,No,Property,Medium,Intermediate,High,25,Moderate
3066,45-54,₹12-25 LPA,Medium,Low,Yes,Retirement,High,Beginner,Low,18,Moderate
3067,25-34,< ₹5 LPA,Low,Medium,Yes,Other,Medium,Intermediate,Medium,18,Moderate
3068,25-34,< ₹5 LPA,Medium,High,No,Wealth,Medium,Advanced,High,25,Moderate
3069,25-34,< ₹5 LPA,Low,Medium,No,Wealth,Low,Advanced,High,25,Conservative
3070,25-34,₹12-25 LPA,Low,High,Yes,ChildEdu,Medium,Beginner,Low,25,Conservative
3071,45-54,₹5-12 LPA,Medium,Medium,Yes,Retirement,Medium,Beginner,Low,13,Moderate
3072,35-44,₹5-12 LPA,Medium,Low,Yes,Wealth,High,Advanced,Low,18,Aggressive
3073,25-34,< ₹5 LPA,Medium,Low,Yes,Property,High,Beginner,Medium,18,Moderate
3074,55+,₹12-25 LPA,Low,Low,No,Wealth,Medium,Beginner,Medium,13,Conservative
3075,55+,₹12-25 LPA,Medium,Low,Yes,ChildEdu,Medium,Advanced,Medium,18,Conservative
3076,55+,₹5-12 LPA,Low,Low,No,ChildEdu,Low,Beginner,High,7,Conservative
3077,25-34,₹5-12 LPA,Medium,Medium,Yes,Other,Medium,Beginner,Medium,7,Moderate
3078,35-44,< ₹5 LPA,Medium,Medium,Yes,Property,Low,Beginner,High,13,Conservative
3079,55+,₹25+ LPA,Medium,Low,Yes,Retirement,Medium,Advanced,Low,25,Conservative
3080,45-54,₹5-12 LPA,Medium,Low,No,Retirement,Low,Beginner,Low,25,Conservative
3081,18-24,₹25+ LPA,Medium,Low,Yes,Property,Medium,Advanced,Medium,13,Moderate
3082,18-24,₹5-12 LPA,Medium,Medium,No,Retirement,Medium,Intermediate,Low,18,Moderate
3083,35-44,₹12-25 LPA,Medium,Low,Yes,Property,Medium,Intermediate,Medium,7,Moderate
3084,55+,₹12-25 LPA,Medium,Low,Yes,ChildEdu,Medium,Beginner,High,25,Conservative
3085,35-44,₹5-12 LPA,Medium,High,Yes,Wealth,Low,Beginner,Low,18,Moderate
3086,35-44,₹25+ LPA,Low,High,Yes,ChildEdu,Medium,Intermediate,High,25,Conservative
3087,18-24,₹5-12 LPA,Medium,Low,No,Other,High,Beginner,Medium,25,Moderate
3088,45-54,< ₹5 LPA,Medium,Medium,Yes,Retirement,High,Advanced,Low,7,Moderate
3089,45-54,₹5-12 LPA,Medium,Low,No,Property,Medium,Beginner,Medium,18,Moderate
3090,25-34,₹12-25 LPA,Low,Medium,Yes,Retirement,Medium,Intermediate,High,25,Moderate
3091,45-54,₹5-12 LPA,Low,Medium,Yes,Business,Medium,Beginner,Medium,3,Conservative
3092,55+,< ₹5 LPA,High,Low,Yes,Other,Low,Intermediate,Medium,18,Conservative
3093,25-34,₹5-12 LPA,Medium,Medium,Yes,Wealth,Low,Beginner,High,25,Conservative
3094,35-44,₹5-12 LPA,Low,Low,No,Property,Low,Beginner,High,13,Moderate
3095,25-34,₹5-12 LPA,Medium,Low,No,Property,Medium,Advanced,Low,25,Moderate
3096,45-54,₹5-12 LPA,Medium,Low,Yes,Wealth,Medium,Intermediate,High,25,Moderate
3097,35-44,₹12-25 LPA,High,Medium,Yes,Wealth,High,Intermediate,Medium,25,Moderate
3098,35-44,< ₹5 LPA,Low,Low,No,Other,Medium,Intermediate,High,7,Moderate
3099,45-54,₹5-12 LPA,Low,Low,No,ChildEdu,Medium,Intermediate,Medium,13,Moderate
3100,25-34,< ₹5 LPA,High,Low,No,Other,Medium,Beginner,Low,3,Conservative
3101,55+,< ₹5 LPA,Low,Low,Yes,Retirement,Low,Beginner,Medium,25,Conservative
3102,35-44,₹12-25 LPA,Low,Medium,Yes,ChildEdu,Low,Advanced,Medium,25,Conservative
3103,25-34,₹25+ LPA,High,Low,No,Retirement,Medium,Beginner,Medium,18,Aggressive
3104,45-54,₹5-12 LPA,Medium,Low,No,ChildEdu,Medium,Intermediate,High,13,Moderate
3105,45-54,₹12-25 LPA,Low,Medium,Yes,Wealth,High,Beginner,High,3,Conservative
3106,25-34,₹12-25 LPA,Low,Medium,No,Wealth,Medium,Beginner,Medium,25,Moderate
3107,55+,₹12-25 LPA,Low,High,No,Wealth,High,Beginner,Medium,25,Conservative
3108,55+,< ₹5 LPA,Low,Medium,Yes,Marriage,Medium,Intermediate,Medium,25,Conservative
3109,25-34,₹25+ LPA,High,Low,Yes,Property,Medium,Intermediate,Medium,25,Aggressive
3110,55+,₹5-12 LPA,Medium,Medium,Yes,Business,Medium,Beginner,High,25,Conservative
3111,18-24,₹5-12 LPA,Medium,Medium,Yes,ChildEdu,Low,Beginner,Medium,25,Conservative
3112,25-34,< ₹5 LPA,High,Low,No,Wealth,Low,Advanced,Low,18,Moderate
3113,25-34,₹5-12 LPA,Medium,High,Yes,Marriage,Low,Beginner,Medium,13,Conservative
3114,55+,< ₹5 LPA,Low,Low,No,Marriage,Medium,Advanced,Medium,25,Conservative
3115,45-54,< ₹5 LPA,Medium,High,No,Property,Medium,Advanced,Medium,18,Moderate
3116,25-34,₹5-12 LPA,High,High,Yes,Wealth,Low,Advanced,Medium,13,Conservative
3117,35-44,₹12-25 LPA,High,Medium,Yes,ChildEdu,Medium,Advanced,Low,3,Conservative
3118,35-44,₹12-25 LPA,Low,High,No,ChildEdu,Low,Beginner,Low,7,Conservative
3119,18-24,₹5-12 LPA,Medium,Medium,No,Wealth,Medium,Advanced,Medium,18,Moderate
3120,55+,₹12-25 LPA,Medium,Low,No,Property,Medium,Advanced,Medium,7,Conservative
3121,45-54,₹12-25 LPA,High,Medium,Yes,Wealth,Medium,Advanced,Low,7,Moderate
3122,35-44,₹12-25 LPA,Low,Low,Yes,ChildEdu,Medium,Beginner,High,18,Moderate
3123,55+,< ₹5 LPA,Medium,Low,Yes,ChildEdu,Low,Advanced,Medium,7,Conservative
3124,35-44,₹5-12 LPA,High,Medium,No,Wealth,High,Intermediate,High,25,Moderate
3125,55+,₹25+ LPA,Medium,Low,Yes,Property,Low,Intermediate,Low,13,Conservative
3126,45-54,₹5-12 LPA,Medium,Low,No,Property,Low,Beginner,Low,18,Conservative
3127,35-44,₹5-12 LPA,Low,Medium,Yes,ChildEdu,Low,Beginner,Medium,7,Conservative
3128,25-34,₹5-12 LPA,Low,High,No,ChildEdu,Medium,Advanced,Low,13,Conservative
3129,55+,₹5-12 LPA,Medium,Low,No,Marriage,Medium,Intermediate,High,13,Conservative
3130,35-44,₹5-12 LPA,High,Low,Yes,Retirement,Medium,Beginner,Low,25,Moderate
